,year,P_copernicus,P_copernicus_completed,P_schelde,month,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
386,2023,0.194917947,0.194917947,0.013191667,2,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
387,2023,0.194917947,0.194917947,0.013191667,3,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
388,2023,0.194917947,0.194917947,0.013191667,4,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
389,2023,0.194917947,0.194917947,0.013191667,5,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
390,2023,0.194917947,0.194917947,0.013191667,6,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
391,2023,0.194917947,0.194917947,0.013191667,7,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
392,2023,0.194917947,0.194917947,0.013191667,8,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
393,2023,0.194917947,0.194917947,0.013191667,9,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
394,2023,0.194917947,0.194917947,0.013191667,10,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
395,2023,0.194917947,0.194917947,0.013191667,11,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
396,2023,0.194917947,0.194917947,0.013191667,12,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
397,2024,0.221848171,0.221848171,NA,1,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
398,2024,0.221848171,0.221848171,NA,2,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
399,2024,0.221848171,0.221848171,NA,3,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
400,2024,0.221848171,0.221848171,NA,4,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
401,2024,0.221848171,0.221848171,NA,5,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
402,2024,0.221848171,0.221848171,NA,6,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
403,2024,0.221848171,0.221848171,NA,7,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
404,2024,0.221848171,0.221848171,NA,8,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
405,2024,0.221848171,0.221848171,NA,9,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
406,2024,0.221848171,0.221848171,NA,10,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
407,2024,0.221848171,0.221848171,NA,11,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
408,2024,0.221848171,0.221848171,NA,12,0.363941954,0.872788391,0.745576782,0.618365173,#VALUE!,#VALUE!,#VALUE!,#VALUE!
