Name,sal,SST_new_y,PP_anomaly,Mortality_blue_mussels_reef,NAO_10y_inv,NAO_10y_inv2,NAO_10y_inv3,AMO_3y_1,AMO_3y_2,AMO_3y_3,T_Harbour.porpoise,T_Seals,T_Sharks,T_Rays,T_Cod..adult.,T_Whiting..adult.,T_Other.gadoids,T_Demersal.fish,T_Herring..adult.,T_Herring..adult...Ru.,T_Juvenile.Herring..Ru.,T_Sprat,T_Mackerel,T_Mackerel..Ru.,T_Horse.mackerel,T_Sandeels,T_Plaice..adult.,T_Dab,T_Other.flatfish,T_Sole..adult.,T_Sea.Bass,T_Sea.Bass..Ru.,T_Pelagic.fish,T_Squid...cuttlefish,T_Carnivorous.plankton,T_Temora.longicornis,T_Herbivorous.plankton..copepods.,T_Gelatinous.zooplankton,T_Large.crabs...shrimps,T_Blue.mussels..aquaculture.,T_Epifaunal.macrobenthos..mobile.grazers.,T_Infaunal.macrobenthos,T_Crangon..below.5cm.,T_Small.mobile.epifauna..swarming.crustaceans.,T_Small.infauna..polychaetes.,T_Sessile.epifauna,S_Harbour.porpoise,S_Seals,S_Sharks,S_Rays,S_Cod..adult.,S_Whiting..adult.,S_Other.gadoids,S_Demersal.fish,S_Herring..adult.,S_Herring..adult...Ru.,S_Juvenile.Herring..Ru.,S_Sprat,S_Mackerel,S_Mackerel..Ru.,S_Horse.mackerel,S_Sandeels,S_Plaice..adult.,S_Dab,S_Other.flatfish,S_Sole..adult.,S_Sea.Bass,S_Sea.Bass..Ru.,S_Pelagic.fish,S_Squid...cuttlefish,S_Carnivorous.plankton,S_Temora.longicornis,S_Herbivorous.plankton..copepods.,S_Gelatinous.zooplankton,S_Large.crabs...shrimps,S_Blue.mussels..aquaculture.,S_Epifaunal.macrobenthos..mobile.grazers.,S_Infaunal.macrobenthos,S_Crangon..below.5cm.,S_Small.mobile.epifauna..swarming.crustaceans.,S_Small.infauna..polychaetes.,S_Sessile.epifauna,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
,,,1.001335,,,,,,,,0.968533971,0.935489483,0.950813087,0.926368998,0.572838432,0.819306943,0.675042582,0.782941377,0.801862371,0.631023154,0.597716894,0.953021484,0.883291163,0.553785371,0.923686436,0.527587185,0.694754194,0.46019901,0.59158279,0.845629118,0.665882214,0.641252942,0.888344117,0.876729105,0.557042749,0.667305937,0.934222917,0.994959327,0.778985399,0.982436074,0.889797083,0.904892994,0.842082222,0.3464658,0.990512264,0.978569883,0.998022617,0.998635723,0.999963931,0.999584826,0.996450592,1,0.999974651,0.999969366,0.997674151,1,1,0.999995027,0.999999992,1,0.999958077,0.999338213,0.999232084,0.999723677,0.999689284,0.999993228,0.999939595,0.5,1,0.999578472,0.998437016,0.5,0.99995769,0.998959144,0.999884649,0.998373728,0.999918944,0.999855612,0.997902079,0.99681777,0.999485473,0.999180395,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.968533971,0.935489483,0.950813087,0.926368998,0.572838432,0.819306943,0.675042582,0.782941377,0.801862371,0.631023154,0.597716894,0.953021484,0.883291163,0.553785371,0.923686436,0.527587185,0.694754194,0.46019901,0.59158279,0.845629118,0.665882214,0.641252942,0.888344117,0.876729105,0.557042749,0.667305937,0.934222917,0.994959327,0.778985399,0.982436074,0.889797083,0.904892994,0.842082222,0.3464658,0.990512264,0.978569883,0.998022617,0.998635723,0.999963931,0.999584826,0.996450592,1,0.999974651,0.999969366,0.997674151,1,1,0.999995027,0.999999992,1,0.999958077,0.999338213,0.999232084,0.999723677,0.999689284,0.999993228,0.999939595,0.5,1,0.999578472,0.998437016,0.5,0.99995769,0.998959144,0.999884649,0.998373728,0.999918944,0.999855612,0.997902079,0.99681777,0.999485473,0.999180395,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.968533971,0.935489483,0.950813087,0.926368998,0.572838432,0.819306943,0.675042582,0.782941377,0.801862371,0.631023154,0.597716894,0.953021484,0.883291163,0.553785371,0.923686436,0.527587185,0.694754194,0.46019901,0.59158279,0.845629118,0.665882214,0.641252942,0.888344117,0.876729105,0.557042749,0.667305937,0.934222917,0.994959327,0.778985399,0.982436074,0.889797083,0.904892994,0.842082222,0.3464658,0.990512264,0.978569883,0.998022617,0.998635723,0.999963931,0.999584826,0.996450592,1,0.999974651,0.999969366,0.997674151,1,1,0.999995027,0.999999992,1,0.999958077,0.999338213,0.999232084,0.999723677,0.999689284,0.999993228,0.999939595,0.5,1,0.999578472,0.998437016,0.5,0.99995769,0.998959144,0.999884649,0.998373728,0.999918944,0.999855612,0.997902079,0.99681777,0.999485473,0.999180395,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.968533971,0.935489483,0.950813087,0.926368998,0.572838432,0.819306943,0.675042582,0.782941377,0.801862371,0.631023154,0.597716894,0.953021484,0.883291163,0.553785371,0.923686436,0.527587185,0.694754194,0.46019901,0.59158279,0.845629118,0.665882214,0.641252942,0.888344117,0.876729105,0.557042749,0.667305937,0.934222917,0.994959327,0.778985399,0.982436074,0.889797083,0.904892994,0.842082222,0.3464658,0.990512264,0.978569883,0.998022617,0.998635723,0.999963931,0.999584826,0.996450592,1,0.999974651,0.999969366,0.997674151,1,1,0.999995027,0.999999992,1,0.999958077,0.999338213,0.999232084,0.999723677,0.999689284,0.999993228,0.999939595,0.5,1,0.999578472,0.998437016,0.5,0.99995769,0.998959144,0.999884649,0.998373728,0.999918944,0.999855612,0.997902079,0.99681777,0.999485473,0.999180395,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.968533971,0.935489483,0.950813087,0.926368998,0.572838432,0.819306943,0.675042582,0.782941377,0.801862371,0.631023154,0.597716894,0.953021484,0.883291163,0.553785371,0.923686436,0.527587185,0.694754194,0.46019901,0.59158279,0.845629118,0.665882214,0.641252942,0.888344117,0.876729105,0.557042749,0.667305937,0.934222917,0.994959327,0.778985399,0.982436074,0.889797083,0.904892994,0.842082222,0.3464658,0.990512264,0.978569883,0.998022617,0.998635723,0.999963931,0.999584826,0.996450592,1,0.999974651,0.999969366,0.997674151,1,1,0.999995027,0.999999992,1,0.999958077,0.999338213,0.999232084,0.999723677,0.999689284,0.999993228,0.999939595,0.5,1,0.999578472,0.998437016,0.5,0.99995769,0.998959144,0.999884649,0.998373728,0.999918944,0.999855612,0.997902079,0.99681777,0.999485473,0.999180395,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956318663,0.919466631,0.9708824,0.943796599,0.562946997,0.86773876,0.712607367,0.777500092,0.786627373,0.630798376,0.617930084,0.947717901,0.935775912,0.556393719,0.952189887,0.546030491,0.696952061,0.496877934,0.633474983,0.892190427,0.665325298,0.707212039,0.929445942,0.918958819,0.543935981,0.662684767,0.962523598,0.99194475,0.811051505,0.974947018,0.877391881,0.903630571,0.877071847,0.403952692,0.990731639,0.968807466,0.997726591,0.998333388,0.999966511,0.999618529,0.995904789,1,0.999965319,0.999959863,0.997332144,1,1,0.999993661,0.999999989,1,0.999961092,0.999167908,0.999055334,0.999642078,0.999617728,0.99999155,0.999944298,0.5,1,0.999613178,0.9980686,0.5,0.999943592,0.998770237,0.999893548,0.998081553,0.999875801,0.999821719,0.997564085,0.997522196,0.999371808,0.999033559,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.959854648,0.923649952,0.973126362,0.951203458,0.565374581,0.879659839,0.721411391,0.779113748,0.786731612,0.623648757,0.612933375,0.954959021,0.943982783,0.559919318,0.955660945,0.546811392,0.693260957,0.505352608,0.640973908,0.900533861,0.665512891,0.795872066,0.933816029,0.923205982,0.548778156,0.647609705,0.966766598,0.99302176,0.824831531,0.977402084,0.883063584,0.911278194,0.886182931,0.396118738,0.99196719,0.971671309,0.997825722,0.998423744,0.999965403,0.999603934,0.996086566,1,0.999967379,0.999962258,0.997447124,1,1,0.999994031,0.999999989,1,0.999959797,0.999215629,0.999107363,0.9996633,0.999638781,0.999992028,0.999942267,0.5,1,0.999598135,0.998176042,0.5,0.999946971,0.998830521,0.999889707,0.99817508,0.999886519,0.999831612,0.997675394,0.997098319,0.999405803,0.999080585,,0.863952584,,,,,,
