ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
35F3,BEL,IIA,3B2,BT2,NONE,O15M,2011,2,4,NONE,BEAM,4,80-89
36F0,BEL,IIA,3B2,BT2,NONE,O15M,2011,18,4,NONE,BEAM,4,80-89
36F1,BEL,IIA,3B2,BT2,NONE,O15M,2011,67,4,NONE,BEAM,4,80-89
36F2,BEL,IIA,3B2,BT2,NONE,O15M,2011,799,4,NONE,BEAM,4,80-89
36F3,BEL,IIA,3B2,BT2,NONE,O15M,2011,29,4,NONE,BEAM,4,80-89
37F0,BEL,IIA,3B2,BT2,NONE,O15M,2011,553,4,NONE,BEAM,4,80-89
37F1,BEL,IIA,3B2,BT2,NONE,O15M,2011,421,4,NONE,BEAM,4,80-89
37F2,BEL,IIA,3B2,BT2,NONE,O15M,2011,1170,4,NONE,BEAM,4,80-89
37F3,BEL,IIA,3B2,BT2,NONE,O15M,2011,213,4,NONE,BEAM,4,80-89
37F5,BEL,IIA,3B2,BT2,NONE,O15M,2011,16,4,NONE,BEAM,4,80-89
38E9,BEL,IIA,3B2,BT2,NONE,O15M,2011,984,4,NONE,BEAM,4,80-89
38F0,BEL,IIA,3B2,BT2,NONE,O15M,2011,147,4,NONE,BEAM,4,80-89
38F1,BEL,IIA,3B2,BT2,NONE,O15M,2011,18,4,NONE,BEAM,4,80-89
38F4,BEL,IIA,3B2,BT2,NONE,O15M,2011,23,4,NONE,BEAM,4,80-89
38F5,BEL,IIA,3B2,BT2,NONE,O15M,2011,11,4,NONE,BEAM,4,80-89
39F5,BEL,IIA,3B2,BT2,NONE,O15M,2011,12,4,NONE,BEAM,4,80-89
39F6,BEL,IIA,3B2,BT2,NONE,O15M,2011,20,4,NONE,BEAM,4,80-89
40F6,BEL,IIA,3B2,BT2,NONE,O15M,2011,30,4,NONE,BEAM,4,80-89
41F5,BEL,IIA,3B2,BT2,NONE,O15M,2011,9,4,NONE,BEAM,4,80-89
42F6,BEL,IIA,3B2,BT2,NONE,O15M,2011,65,4,NONE,BEAM,4,80-89
36F6,DEU,IIA,3B2,BEAM,NONE,O15M,2011,227,4,NONE,BEAM,4,<16
36F8,DEU,IIA,3B2,BEAM,NONE,O15M,2011,16,4,NONE,BEAM,4,<16
38F8,DEU,IIA,3B2,BT1,NONE,O15M,2011,35,4,NONE,BEAM,4,>=120
34F4,DEU,IIA,3B2,BEAM,NONE,O15M,2011,61,4,NONE,BEAM,4,16-31
36F5,DEU,IIA,3B2,BEAM,NONE,O15M,2011,380,4,NONE,BEAM,4,16-31
36F6,DEU,IIA,3B2,BEAM,NONE,O15M,2011,8495,4,NONE,BEAM,4,16-31
36F7,DEU,IIA,3B2,BEAM,NONE,O15M,2011,7341,4,NONE,BEAM,4,16-31
36F8,DEU,IIA,3B2,BEAM,NONE,O15M,2011,7663,4,NONE,BEAM,4,16-31
37F6,DEU,IIA,3B2,BEAM,NONE,O15M,2011,234,4,NONE,BEAM,4,16-31
37F7,DEU,IIA,3B2,BEAM,NONE,O15M,2011,645,4,NONE,BEAM,4,16-31
37F8,DEU,IIA,3B2,BEAM,NONE,O15M,2011,17612,4,NONE,BEAM,4,16-31
38F6,DEU,IIA,3B2,BEAM,NONE,O15M,2011,209,4,NONE,BEAM,4,16-31
38F7,DEU,IIA,3B2,BEAM,NONE,O15M,2011,922,4,NONE,BEAM,4,16-31
38F8,DEU,IIA,3B2,BEAM,NONE,O15M,2011,12121,4,NONE,BEAM,4,16-31
39F8,DEU,IIA,3B2,BEAM,NONE,O15M,2011,730,4,NONE,BEAM,4,16-31
36F7,DEU,IIA,3B2,BEAM,NONE,O15M,2011,62,4,NONE,BEAM,4,32-54
37F8,DEU,IIA,3B2,BEAM,NONE,O15M,2011,2,4,NONE,BEAM,4,70-79
34F4,DEU,IIA,3B2,BT2,NONE,O15M,2011,5,4,NONE,BEAM,4,80-89
35F4,DEU,IIA,3B2,BT2,NONE,O15M,2011,29,4,NONE,BEAM,4,80-89
35F7,DEU,IIA,3B2,BT2,NONE,O15M,2011,6,4,NONE,BEAM,4,80-89
36F2,DEU,IIA,3B2,BT2,NONE,O15M,2011,105,4,NONE,BEAM,4,80-89
36F3,DEU,IIA,3B2,BT2,NONE,O15M,2011,647,4,NONE,BEAM,4,80-89
36F4,DEU,IIA,3B2,BT2,NONE,O15M,2011,272,4,NONE,BEAM,4,80-89
36F5,DEU,IIA,3B2,BT2,NONE,O15M,2011,44,4,NONE,BEAM,4,80-89
36F6,DEU,IIA,3B2,BT2,NONE,O15M,2011,55,4,NONE,BEAM,4,80-89
36F7,DEU,IIA,3B2,BT2,NONE,O15M,2011,206,4,NONE,BEAM,4,80-89
36F8,DEU,IIA,3B2,BT2,NONE,O15M,2011,4,4,NONE,BEAM,4,80-89
37F2,DEU,IIA,3B2,BT2,NONE,O15M,2011,326,4,NONE,BEAM,4,80-89
37F3,DEU,IIA,3B2,BT2,NONE,O15M,2011,286,4,NONE,BEAM,4,80-89
37F4,DEU,IIA,3B2,BT2,NONE,O15M,2011,669,4,NONE,BEAM,4,80-89
37F5,DEU,IIA,3B2,BT2,NONE,O15M,2011,216,4,NONE,BEAM,4,80-89
37F8,DEU,IIA,3B2,BT2,NONE,O15M,2011,1,4,NONE,BEAM,4,80-89
38F2,DEU,IIA,3B2,BT2,NONE,O15M,2011,10,4,NONE,BEAM,4,80-89
38F3,DEU,IIA,3B2,BT2,NONE,O15M,2011,42,4,NONE,BEAM,4,80-89
38F4,DEU,IIA,3B2,BT2,NONE,O15M,2011,498,4,NONE,BEAM,4,80-89
38F5,DEU,IIA,3B2,BT2,NONE,O15M,2011,296,4,NONE,BEAM,4,80-89
38F8,DEU,IIA,3B2,BT2,NONE,O15M,2011,22,4,NONE,BEAM,4,80-89
41F5,DEU,IIA,3B2,BT2,NONE,O15M,2011,35,4,NONE,BEAM,4,80-89
42F7,DNK,IIA,3B2,BT1,NONE,O15M,2011,223,4,DNK_TBB_DEF_>=120_0_0,BEAM,4,>=120
42F8,DNK,IIA,3B2,BT1,NONE,O15M,2011,35,4,DNK_TBB_DEF_>=120_0_0,BEAM,4,>=120
43F5,DNK,IIA,3B2,BT1,NONE,O15M,2011,24,4,DNK_TBB_DEF_>=120_0_0,BEAM,4,>=120
43F6,DNK,IIA,3B2,BT1,NONE,O15M,2011,70,4,DNK_TBB_DEF_>=120_0_0,BEAM,4,>=120
43F7,DNK,IIA,3B2,BT1,NONE,O15M,2011,314,4,DNK_TBB_DEF_>=120_0_0,BEAM,4,>=120
43F8,DNK,IIA,3B2,BT1,NONE,O15M,2011,444,4,DNK_TBB_DEF_>=120_0_0,BEAM,4,>=120
39F8,DNK,IIA,3B2,BEAM,NONE,O15M,2011,9,4,DNK_NONE,BEAM,4,16-31
39F7,DNK,IIA,3B2,BEAM,NONE,O15M,2011,52,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
39F8,DNK,IIA,3B2,BEAM,NONE,O15M,2011,9417,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
40F7,DNK,IIA,3B2,BEAM,NONE,O15M,2011,2725,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
40F8,DNK,IIA,3B2,BEAM,NONE,O15M,2011,2381,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
41F7,DNK,IIA,3B2,BEAM,NONE,O15M,2011,12,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
41F8,DNK,IIA,3B2,BEAM,NONE,O15M,2011,230,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
42F8,DNK,IIA,3B2,BEAM,NONE,O15M,2011,34,4,DNK_TBB_CRU_16-31_0_0,BEAM,4,16-31
34F0,ENG,IIA,3B2,BEAM,NONE,O15M,2011,270,4,NONE,BEAM,4,16-31
35F0,ENG,IIA,3B2,BEAM,NONE,O15M,2011,834,4,NONE,BEAM,4,16-31
35F3,ENG,IIA,3B2,BT2,NONE,O15M,2011,48,4,NONE,BEAM,4,80-89
36F3,ENG,IIA,3B2,BT2,NONE,O15M,2011,149,4,NONE,BEAM,4,80-89
36F4,ENG,IIA,3B2,BT2,NONE,O15M,2011,24,4,NONE,BEAM,4,80-89
37F3,ENG,IIA,3B2,BT2,NONE,O15M,2011,101,4,NONE,BEAM,4,80-89
37F4,ENG,IIA,3B2,BT2,NONE,O15M,2011,82,4,NONE,BEAM,4,80-89
37F5,ENG,IIA,3B2,BT2,NONE,O15M,2011,82,4,NONE,BEAM,4,80-89
38F5,ENG,IIA,3B2,BT2,NONE,O15M,2011,106,4,NONE,BEAM,4,80-89
38F6,ENG,IIA,3B2,BT2,NONE,O15M,2011,53,4,NONE,BEAM,4,80-89
39F6,ENG,IIA,3B2,BT2,NONE,O15M,2011,53,4,NONE,BEAM,4,80-89
40F6,ENG,IIA,3B2,BT2,NONE,O15M,2011,192,4,NONE,BEAM,4,80-89
31F2,FRA,IIA,3B2,BT2,NONE,O15M,2011,14,4,TBB_CRU_70-99_0_0,BEAM,4,80-89
32F3,NLD,IIA,3B2,BEAM,NONE,O15M,2011,32,4,SHR,BEAM,4,<16
34F5,NLD,IIA,3B2,BEAM,NONE,O15M,2011,1,4,SHR,BEAM,4,<16
35F2,NLD,IIA,3B2,BEAM,NONE,O15M,2011,2,4,SHR,BEAM,4,<16
35F5,NLD,IIA,3B2,BEAM,NONE,O15M,2011,312,4,SHR,BEAM,4,<16
36F5,NLD,IIA,3B2,BEAM,NONE,O15M,2011,6,4,SHR,BEAM,4,<16
36F6,NLD,IIA,3B2,BEAM,NONE,O15M,2011,2,4,SHR,BEAM,4,<16
35F5,NLD,IIA,3B2,BT1,NONE,O15M,2011,50,4,FLAT,BEAM,4,>=120
39F5,NLD,IIA,3B2,BT1,NONE,O15M,2011,64,4,FLAT,BEAM,4,>=120
31F2,NLD,IIA,3B2,BT2,NONE,O15M,2011,26,4,FLAT,BEAM,4,100-119
32F3,NLD,IIA,3B2,BT2,NONE,O15M,2011,1,4,FLAT,BEAM,4,100-119
38F2,NLD,IIA,3B2,BT2,NONE,O15M,2011,15,4,FLAT,BEAM,4,100-119
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,96,4,DNK_GNS_DEF_120-219_0_0,GILL,2,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,266,4,DNK_GNS_DEF_90-99_0_0,GILL,2,110-149
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,7,4,DNK_GNS_DEF_90-99_0_0,GILL,2,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,16,4,DNK_NONE,GILL,2,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,42,4,DNK_GNS_CRU_>0_0_0,GILL,2,150-219
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,172,4,DNK_GNS_CRU_>0_0_0,GILL,2,150-219
42F9,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,36,4,DNK_GNS_CRU_>0_0_0,GILL,2,150-219
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,6,4,DNK_GNS_CRU_>0_0_0,GILL,2,150-219
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,76,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,356,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
41F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,5,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
42F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,95,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,57,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
43F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,132,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
43F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,252,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,217,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
44F5,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,48,4,DNK_GNS_DEF_120-219_0_0,GILL,2,150-219
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,121,4,DNK_NONE,GILL,2,80-89
35F3,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,120,4,DNK_GNS_DEF_90-99_0_0,GILL,2,90-99
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,152,4,DNK_GNS_DEF_90-99_0_0,GILL,2,90-99
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2011,154,4,DNK_GNS_DEF_90-99_0_0,GILL,2,90-99
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,288,4,NONE,GILL,2,>=220
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,744,4,NONE,GILL,2,100-109
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,84,4,NONE,GILL,2,100-109
33F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,96,4,NONE,GILL,2,100-109
33F2,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,72,4,NONE,GILL,2,100-109
38E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,264,4,NONE,GILL,2,100-109
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,504,4,NONE,GILL,2,110-149
38E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,96,4,NONE,GILL,2,110-149
38E9,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,264,4,NONE,GILL,2,110-149
39E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,528,4,NONE,GILL,2,110-149
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,12,4,NONE,GILL,2,150-219
38E9,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,624,4,NONE,GILL,2,150-219
38E9,ENG,IIA,3B2,GN1,NONE,O10T15M,2011,60,4,NONE,GILL,2,90-99
31F2,FRA,IIA,3B2,GN1,NONE,O10T15M,2011,22,4,GNS_DEF_120-219_0_0,GILL,2,110-149
31F2,FRA,IIA,3B2,GN1,NONE,O10T15M,2011,5,4,MIS_MIS_0_0_0,GILL,2,110-149
31F2,FRA,IIA,3B2,GN1,NONE,O10T15M,2011,133,4,GNS_DEF_120-219_0_0,GILL,2,150-219
33F3,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,18,4,PASS,GILL,2,100-109
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,268,4,PASS,GILL,2,100-109
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,311,4,PASS,GILL,2,100-109
35F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,3,4,PASS,GILL,2,100-109
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,67,4,PASS,GILL,2,110-149
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,159,4,PASS,GILL,2,110-149
34F5,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,6,4,PASS,GILL,2,110-149
35F3,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,14,4,PASS,GILL,2,110-149
35F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,24,4,PASS,GILL,2,110-149
35F5,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,22,4,PASS,GILL,2,110-149
33F3,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,15,4,PASS,GILL,2,90-99
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,134,4,PASS,GILL,2,90-99
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,62,4,PASS,GILL,2,90-99
35F5,NLD,IIA,3B2,GN1,NONE,O10T15M,2011,60,4,PASS,GILL,2,90-99
42F7,DNK,IIA,3B2,LL1,NONE,O15M,2011,65,4,DNK_LHP_FIF_0_0_0,LONGLINE,2,NONE
34F2,ENG,IIA,3B2,LL1,NONE,O15M,2011,120,4,NONE,LONGLINE,2,NONE
49E6,SCO,IIA,3B2,LL1,NONE,O15M,2011,655,4,NONE,LONGLINE,2,NONE
49E7,SCO,IIA,3B2,LL1,NONE,O15M,2011,25,4,NONE,LONGLINE,2,NONE
50E6,SCO,IIA,3B2,LL1,NONE,O15M,2011,220,4,NONE,LONGLINE,2,NONE
51E8,SCO,IIA,3B2,LL1,NONE,O15M,2011,57,4,NONE,LONGLINE,2,NONE
51E9,SCO,IIA,3B2,LL1,NONE,O15M,2011,57,4,NONE,LONGLINE,2,NONE
44F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,12,4,NONE,PEL_SEINE,2,32-54
44F1,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,8,4,NONE,PEL_SEINE,2,32-54
44F6,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,1,4,NONE,PEL_SEINE,2,32-54
45F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,38,4,NONE,PEL_SEINE,2,32-54
45F1,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,11,4,NONE,PEL_SEINE,2,32-54
45F2,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,1,4,NONE,PEL_SEINE,2,32-54
46F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,11,4,NONE,PEL_SEINE,2,32-54
46F1,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,1,4,NONE,PEL_SEINE,2,32-54
46F2,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,1,4,NONE,PEL_SEINE,2,32-54
47F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2011,1,4,NONE,PEL_SEINE,2,32-54
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,52,4,NONE,POTS,2,60-69
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,26,4,NONE,POTS,2,60-69
49E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,78,4,NONE,POTS,2,60-69
36F0,ENG,IIA,3B2,POTS,NONE,O15M,2011,1296,4,NONE,POTS,2,NONE
37E9,ENG,IIA,3B2,POTS,NONE,O15M,2011,180,4,NONE,POTS,2,NONE
37F0,ENG,IIA,3B2,POTS,NONE,O15M,2011,936,4,NONE,POTS,2,NONE
38E9,ENG,IIA,3B2,POTS,NONE,O15M,2011,300,4,NONE,POTS,2,NONE
38F7,ENG,IIA,3B2,POTS,NONE,O15M,2011,1248,4,NONE,POTS,2,NONE
47E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,73,4,NONE,POTS,2,NONE
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,582,4,NONE,POTS,2,NONE
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,379,4,NONE,POTS,2,NONE
49E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,322,4,NONE,POTS,2,NONE
49E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,93,4,NONE,POTS,2,NONE
50E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,92,4,NONE,POTS,2,NONE
31F2,FRA,IIA,3B2,POTS,NONE,O15M,2011,7,4,FPO_MOL_0_0_0,POTS,2,NONE
38F7,IRL,IIA,3B2,POTS,NONE,O15M,2011,96,4,NONE,POTS,2,NONE
39F7,IRL,IIA,3B2,POTS,NONE,O15M,2011,105,4,NONE,POTS,2,NONE
41E7,NIR,IIA,3B2,POTS,NONE,O15M,2011,117,4,NONE,POTS,2,NONE
35F4,NLD,IIA,3B2,POTS,NONE,O15M,2011,3,4,PASS,POTS,2,80-89
47E7,SCO,IIA,3B2,POTS,NONE,O15M,2011,1878,4,NONE,POTS,2,10-30
49E6,SCO,IIA,3B2,POTS,NONE,O15M,2011,12,4,NONE,POTS,2,10-30
38F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,5,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,2,110-149
40F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,34,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,2,110-149
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2011,54,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,2,110-149
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,131,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,2,110-149
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2011,13,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,2,150-219
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,59,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,2,150-219
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2011,37,4,DNK_NONE,TRAMMEL,2,60-69
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,45,4,DNK_NONE,TRAMMEL,2,60-69
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,576,4,NONE,TRAMMEL,2,>=220
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,24,4,NONE,TRAMMEL,2,>=220
31F0,ENG,IIA,3B2,GT1,NONE,U10M,2011,756,4,NONE,TRAMMEL,2,100-109
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,792,4,NONE,TRAMMEL,2,100-109
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,1860,4,NONE,TRAMMEL,2,100-109
32F2,ENG,IIA,3B2,GT1,NONE,U10M,2011,120,4,NONE,TRAMMEL,2,100-109
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,708,4,NONE,TRAMMEL,2,100-109
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,456,4,NONE,TRAMMEL,2,110-149
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,84,4,NONE,TRAMMEL,2,110-149
36E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,288,4,NONE,TRAMMEL,2,110-149
36F0,ENG,IIA,3B2,GT1,NONE,U10M,2011,216,4,NONE,TRAMMEL,2,110-149
37E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,144,4,NONE,TRAMMEL,2,110-149
37F0,ENG,IIA,3B2,GT1,NONE,U10M,2011,48,4,NONE,TRAMMEL,2,110-149
38E8,ENG,IIA,3B2,GT1,NONE,U10M,2011,72,4,NONE,TRAMMEL,2,110-149
38E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,780,4,NONE,TRAMMEL,2,110-149
39E8,ENG,IIA,3B2,GT1,NONE,U10M,2011,468,4,NONE,TRAMMEL,2,110-149
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,228,4,NONE,TRAMMEL,2,150-219
36E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,240,4,NONE,TRAMMEL,2,80-89
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,564,4,NONE,TRAMMEL,2,90-99
31F2,ENG,IIA,3B2,GT1,NONE,U10M,2011,24,4,NONE,TRAMMEL,2,90-99
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,876,4,NONE,TRAMMEL,2,90-99
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2011,70,4,GTR_DEF_100-119_0_0,TRAMMEL,2,100-109
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2011,29,4,GTR_DEF_120-219_0_0,TRAMMEL,2,110-149
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2011,168,4,GTR_DEF_80-99_0_0,TRAMMEL,2,90-99
32F2,FRA,IIA,3B2,GT1,NONE,U10M,2011,5,4,GTR_DEF_80-99_0_0,TRAMMEL,2,90-99
34F1,FRA,IIA,3B2,GT1,NONE,U10M,2011,73,4,GTR_DEF_80-99_0_0,TRAMMEL,2,90-99
34F1,FRA,IIA,3B2,GT1,NONE,U10M,2011,8,4,MIS_MIS_0_0_0,TRAMMEL,2,90-99
37F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,34,4,NONE,DEM_SEINE,3,>=120
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,32,4,NONE,DEM_SEINE,3,>=120
38F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,298,4,NONE,DEM_SEINE,3,>=120
38F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,101,4,NONE,DEM_SEINE,3,>=120
39E8,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,DEM_SEINE,3,>=120
39F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,64,4,NONE,DEM_SEINE,3,>=120
31F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,60,4,NONE,DEM_SEINE,3,80-89
42E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
43E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,10,4,NONE,DEM_SEINE,3,>=120
43E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,78,4,NONE,DEM_SEINE,3,>=120
43F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,140,4,NONE,DEM_SEINE,3,>=120
44E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
44E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
44E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,60,4,NONE,DEM_SEINE,3,>=120
45E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,246,4,NONE,DEM_SEINE,3,>=120
45E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,162,4,NONE,DEM_SEINE,3,>=120
46E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,156,4,NONE,DEM_SEINE,3,>=120
43E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,10,4,NONE,DEM_SEINE,3,100-119
43F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,32,4,NONE,DEM_SEINE,3,100-119
43E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,32,4,NONE,DEM_SEINE,3,>=120
43F0,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
44E6,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,32,4,NONE,DEM_SEINE,3,>=120
44E7,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
44E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
45E6,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,47,4,NONE,DEM_SEINE,3,>=120
45E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,94,4,NONE,DEM_SEINE,3,>=120
45E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,32,4,NONE,DEM_SEINE,3,>=120
46E7,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,30,4,NONE,DEM_SEINE,3,>=120
46E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,94,4,NONE,DEM_SEINE,3,>=120
46E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,128,4,NONE,DEM_SEINE,3,>=120
47E7,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,32,4,NONE,DEM_SEINE,3,>=120
47E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,242,4,NONE,DEM_SEINE,3,>=120
47F0,ENG,IIA,3B2,TR1,CPART13C,O15M,2011,36,4,NONE,DEM_SEINE,3,>=120
