ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,mesh_size_range,quarter
41E7,SCO,IIA,3B2,NONE,NONE,U10M,2012,1464,4,NONE,NONE,NONE,1
44E6,SCO,IIA,3B2,NONE,NONE,U10M,2012,24,4,NONE,NONE,NONE,1
46E6,SCO,IIA,3B2,NONE,NONE,U10M,2012,552,4,NONE,NONE,NONE,1
47E6,SCO,IIA,3B2,NONE,NONE,U10M,2012,200,4,NONE,NONE,NONE,1
47E7,SCO,IIA,3B2,NONE,NONE,U10M,2012,3137,4,NONE,NONE,NONE,1
31F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,240,4,NONE,OTTER,>=120,1
32F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,264,4,NONE,OTTER,>=120,1
37E9,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,3216,4,NONE,OTTER,>=120,1
38E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,432,4,NONE,OTTER,>=120,1
39E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,624,4,NONE,OTTER,>=120,1
31F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,1512,4,NONE,OTTER,100-119,1
32F0,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,48,4,NONE,OTTER,100-119,1
38E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,624,4,NONE,OTTER,100-119,1
39E9,ENG,IIA,3B2,TR1,CPART13C,U10M,2012,24,4,NONE,OTTER,100-119,1
38E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,408,4,NONE,OTTER,70-79,1
31F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,588,4,NONE,OTTER,80-89,1
31F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,537,4,NONE,OTTER,80-89,1
32F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,2940,4,NONE,OTTER,80-89,1
33F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,144,4,NONE,OTTER,80-89,1
35F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,48,4,NONE,OTTER,80-89,1
37E9,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,1104,4,NONE,OTTER,80-89,1
38E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,19728,4,NONE,OTTER,80-89,1
39E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,6960,4,NONE,OTTER,80-89,1
40E7,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,216,4,NONE,OTTER,80-89,1
40E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2012,48,4,NONE,OTTER,80-89,1
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2012,5,4,OTB_CRU_90-119_0_0,OTTER,90-99,1
32F3,NLD,IIA,3B2,TR1,NONE,U10M,2012,20,4,MIX,OTTER,100-119,1
32F4,NLD,IIA,3B2,TR1,NONE,U10M,2012,12,4,MIX,OTTER,100-119,1
33F4,NLD,IIA,3B2,TR1,NONE,U10M,2012,28,4,MIX,OTTER,100-119,1
32F4,NLD,IIA,3B2,TR2,NONE,U10M,2012,92,4,MIX,OTTER,80-89,1
39E8,SCO,IIA,3B2,TR1,NONE,U10M,2012,12,4,NONE,OTTER,>=120,1
48E8,SCO,IIA,3B2,TR1,NONE,U10M,2012,48,4,NONE,OTTER,>=120,1
49E8,SCO,IIA,3B2,TR1,NONE,U10M,2012,288,4,NONE,OTTER,>=120,1
41E7,SCO,IIA,3B2,TR1,NONE,U10M,2012,552,4,NONE,OTTER,100-119,1
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2012,48,4,NONE,OTTER,70-79,1
38E8,SCO,IIA,3B2,TR2,NONE,U10M,2012,240,4,NONE,OTTER,80-89,1
39E8,SCO,IIA,3B2,TR2,NONE,U10M,2012,48,4,NONE,OTTER,80-89,1
39E9,SCO,IIA,3B2,TR2,NONE,U10M,2012,60,4,NONE,OTTER,80-89,1
40E7,SCO,IIA,3B2,TR2,NONE,U10M,2012,1848,4,NONE,OTTER,80-89,1
41E6,SCO,IIA,3B2,TR2,NONE,U10M,2012,5064,4,NONE,OTTER,80-89,1
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2012,5368,4,NONE,OTTER,80-89,1
44E6,SCO,IIA,3B2,TR2,NONE,U10M,2012,6168,4,NONE,OTTER,80-89,1
44E7,SCO,IIA,3B2,TR2,NONE,U10M,2012,192,4,NONE,OTTER,80-89,1
46E6,SCO,IIA,3B2,TR2,NONE,U10M,2012,96,4,NONE,OTTER,80-89,1
49E8,SCO,IIA,3B2,TR2,NONE,U10M,2012,120,4,NONE,OTTER,80-89,1
39E8,SCO,IIA,3B2,TR2,NONE,U10M,2012,24,4,NONE,OTTER,90-99,1
31F2,BEL,IIA,3B2,GT1,NONE,O15M,2012,4,4,NONE,TRAMMEL,NONE,1
39F5,DNK,IIA,3B2,GT1,NONE,O15M,2012,600,4,GNS_DEF_110-149_0_0,TRAMMEL,110-149,1
40F5,DNK,IIA,3B2,GT1,NONE,O15M,2012,72,4,GNS_DEF_110-149_0_0,TRAMMEL,110-149,1
40F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,982,4,GNS_DEF_110-149_0_0,TRAMMEL,110-149,1
41F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,528,4,GNS_DEF_110-149_0_0,TRAMMEL,110-149,1
41F7,DNK,IIA,3B2,GT1,NONE,O15M,2012,136,4,GNS_DEF_110-149_0_0,TRAMMEL,110-149,1
42F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,837,4,GNS_DEF_110-149_0_0,TRAMMEL,110-149,1
38F4,DNK,IIA,3B2,GT1,NONE,O15M,2012,24,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
38F5,DNK,IIA,3B2,GT1,NONE,O15M,2012,48,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
39F4,DNK,IIA,3B2,GT1,NONE,O15M,2012,360,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
39F5,DNK,IIA,3B2,GT1,NONE,O15M,2012,168,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
40F5,DNK,IIA,3B2,GT1,NONE,O15M,2012,408,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
40F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,1741,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
40F7,DNK,IIA,3B2,GT1,NONE,O15M,2012,46,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
41F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,599,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
41F7,DNK,IIA,3B2,GT1,NONE,O15M,2012,179,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
41F8,DNK,IIA,3B2,GT1,NONE,O15M,2012,83,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
42F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,1699,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
42F7,DNK,IIA,3B2,GT1,NONE,O15M,2012,236,4,GNS_DEF_150-219_0_0,TRAMMEL,150-219,1
39F5,DNK,IIA,3B2,GT1,NONE,O15M,2012,336,4,NONE,TRAMMEL,70-79,1
40F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,216,4,NONE,TRAMMEL,70-79,1
42F6,DNK,IIA,3B2,GT1,NONE,O15M,2012,764,4,NONE,TRAMMEL,70-79,1
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2012,277,4,GTR_DEF_120-219_0_0,TRAMMEL,110-149,1
31F1,FRA,IIA,3B2,GT1,NONE,O15M,2012,86,4,GTR_DEF_80-99_0_0,TRAMMEL,90-99,1
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2012,1168,4,GTR_DEF_80-99_0_0,TRAMMEL,90-99,1
33F4,NLD,IIA,3B2,GT1,NONE,O15M,2012,5,4,PASS,TRAMMEL,100-109,1
34F4,NLD,IIA,3B2,GT1,NONE,O15M,2012,10,4,PASS,TRAMMEL,100-109,1
35F4,NLD,IIA,3B2,GT1,NONE,O15M,2012,5,4,PASS,TRAMMEL,100-109,1
33F4,NLD,IIA,3B2,GT1,NONE,O15M,2012,42,4,PASS,TRAMMEL,110-149,1
34F4,NLD,IIA,3B2,GT1,NONE,O15M,2012,36,4,PASS,TRAMMEL,110-149,1
38F6,NLD,IIA,3B2,GT1,NONE,O15M,2012,12,4,PASS,TRAMMEL,150-219,1
39F6,NLD,IIA,3B2,GT1,NONE,O15M,2012,15,4,PASS,TRAMMEL,150-219,1
42F6,NLD,IIA,3B2,GT1,NONE,O15M,2012,31,4,PASS,TRAMMEL,150-219,1
41F8,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2012,211,4,DRB_MOL_0_0_0,DREDGE,NONE,2
42F8,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2012,8968,4,DRB_MOL_0_0_0,DREDGE,NONE,2
42F9,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2012,1891,4,DRB_MOL_0_0_0,DREDGE,NONE,2
35F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2012,192,4,NONE,DREDGE,<16,2
36F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2012,228,4,NONE,DREDGE,<16,2
37F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2012,192,4,NONE,DREDGE,<16,2
38E8,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2012,48,4,NONE,DREDGE,<16,2
36F0,IOM,IIA,3B2,DREDGE,NONE,O10T15M,2012,168,4,NONE,DREDGE,<16,2
37E9,IOM,IIA,3B2,DREDGE,NONE,O10T15M,2012,144,4,NONE,DREDGE,<16,2
37E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,96,4,NONE,DREDGE,<16,2
39E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,72,4,NONE,DREDGE,<16,2
40E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,252,4,NONE,DREDGE,<16,2
41E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,624,4,NONE,DREDGE,<16,2
42E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,948,4,NONE,DREDGE,<16,2
42E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,108,4,NONE,DREDGE,<16,2
45E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,384,4,NONE,DREDGE,<16,2
45E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,24,4,NONE,DREDGE,<16,2
46E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,762,4,NONE,DREDGE,<16,2
46E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,360,4,NONE,DREDGE,<16,2
47E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,126,4,NONE,DREDGE,<16,2
47E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,672,4,NONE,DREDGE,<16,2
49E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,24,4,NONE,DREDGE,<16,2
49E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,4104,4,NONE,DREDGE,<16,2
49E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,1416,4,NONE,DREDGE,<16,2
50E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,648,4,NONE,DREDGE,<16,2
50E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2012,312,4,NONE,DREDGE,<16,2
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,142,4,GNS_DEF_>=220_0_0,GILL,>=220,2
41F6,DNK,IIA,3B2,GN1,NONE,U10M,2012,212,4,GNS_DEF_>=220_0_0,GILL,>=220,2
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,739,4,GNS_DEF_>=220_0_0,GILL,>=220,2
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,240,4,GNS_DEF_>=220_0_0,GILL,>=220,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,143,4,GNS_DEF_>=220_0_0,GILL,>=220,2
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,39,4,GNS_DEF_>=220_0_0,GILL,>=220,2
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,28,4,GNS_DEF_100-109_0_0,GILL,100-109,2
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,34,4,GNS_DEF_100-109_0_0,GILL,100-109,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,171,4,GNS_DEF_100-109_0_0,GILL,100-109,2
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,20,4,GNS_DEF_100-109_0_0,GILL,100-109,2
42F9,DNK,IIA,3B2,GN1,NONE,U10M,2012,10,4,GNS_CRU_110-149_0_0,GILL,110-149,2
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,165,4,GNS_DEF_110-149_0_0,GILL,110-149,2
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,177,4,GNS_DEF_110-149_0_0,GILL,110-149,2
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,225,4,GNS_DEF_110-149_0_0,GILL,110-149,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,527,4,GNS_DEF_110-149_0_0,GILL,110-149,2
43F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,11,4,GNS_DEF_110-149_0_0,GILL,110-149,2
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,256,4,GNS_DEF_110-149_0_0,GILL,110-149,2
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,336,4,NONE,GILL,110-149,2
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,4,4,GNS_CRU_150-219_0_0,GILL,150-219,2
42F9,DNK,IIA,3B2,GN1,NONE,U10M,2012,8,4,GNS_CRU_150-219_0_0,GILL,150-219,2
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,81,4,GNS_DEF_150-219_0_0,GILL,150-219,2
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,96,4,GNS_DEF_150-219_0_0,GILL,150-219,2
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,68,4,GNS_DEF_150-219_0_0,GILL,150-219,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,322,4,GNS_DEF_150-219_0_0,GILL,150-219,2
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,522,4,GNS_DEF_150-219_0_0,GILL,150-219,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,27,4,NONE,GILL,31-49,2
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,23,4,NONE,GILL,60-69,2
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,60-69,2
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,41,4,NONE,GILL,70-79,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,28,4,NONE,GILL,70-79,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,23,4,GNS_CRU_90-99_0_0,GILL,90-99,2
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,87,4,NONE,GILL,90-99,2
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2012,16,4,NONE,GILL,NONE,2
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,1044,4,NONE,GILL,>=220,2
39E8,ENG,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,10-30,2
31F0,ENG,IIA,3B2,GN1,NONE,U10M,2012,480,4,NONE,GILL,100-109,2
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,8964,4,NONE,GILL,100-109,2
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,1920,4,NONE,GILL,100-109,2
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,1224,4,NONE,GILL,100-109,2
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,120,4,NONE,GILL,100-109,2
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,30,4,NONE,GILL,110-149,2
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,576,4,NONE,GILL,110-149,2
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,110-149,2
37E9,ENG,IIA,3B2,GN1,NONE,U10M,2012,672,4,NONE,GILL,110-149,2
37F0,ENG,IIA,3B2,GN1,NONE,U10M,2012,96,4,NONE,GILL,110-149,2
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2012,1632,4,NONE,GILL,110-149,2
38E9,ENG,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,110-149,2
39E8,ENG,IIA,3B2,GN1,NONE,U10M,2012,48,4,NONE,GILL,110-149,2
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,50,4,NONE,GILL,150-219,2
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,48,4,NONE,GILL,31-49,2
32F0,ENG,IIA,3B2,GN1,NONE,U10M,2012,312,4,NONE,GILL,50-59,2
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,432,4,NONE,GILL,50-59,2
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,396,4,NONE,GILL,50-59,2
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,468,4,NONE,GILL,50-59,2
39E8,ENG,IIA,3B2,GN1,NONE,U10M,2012,96,4,NONE,GILL,50-59,2
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,80-89,2
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,912,4,NONE,GILL,80-89,2
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,96,4,NONE,GILL,80-89,2
31F0,ENG,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,90-99,2
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,528,4,NONE,GILL,90-99,2
32F0,ENG,IIA,3B2,GN1,NONE,U10M,2012,96,4,NONE,GILL,90-99,2
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,828,4,NONE,GILL,90-99,2
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,732,4,NONE,GILL,90-99,2
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2012,444,4,NONE,GILL,90-99,2
37E9,ENG,IIA,3B2,GN1,NONE,U10M,2012,120,4,NONE,GILL,90-99,2
39E8,NIR,IIA,3B2,GN1,NONE,U10M,2012,48,4,NONE,GILL,110-149,2
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,5,4,PASS,GILL,10-30,2
33F2,NLD,IIA,3B2,GN1,NONE,U10M,2012,2,4,PASS,GILL,100-109,2
33F3,NLD,IIA,3B2,GN1,NONE,U10M,2012,6,4,PASS,GILL,100-109,2
33F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,127,4,PASS,GILL,100-109,2
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,48,4,PASS,GILL,100-109,2
35F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,2,4,PASS,GILL,100-109,2
32F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,2,4,PASS,GILL,110-149,2
33F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,129,4,PASS,GILL,110-149,2
34F3,NLD,IIA,3B2,GN1,NONE,U10M,2012,12,4,PASS,GILL,110-149,2
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,722,4,PASS,GILL,110-149,2
35F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,8,4,PASS,GILL,110-149,2
35F5,NLD,IIA,3B2,GN1,NONE,U10M,2012,24,4,PASS,GILL,110-149,2
31F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,10,4,PASS,GILL,90-99,2
33F3,NLD,IIA,3B2,GN1,NONE,U10M,2012,39,4,PASS,GILL,90-99,2
33F4,NLD,IIA,3B2,GN1,NONE,U10M,2012,296,4,PASS,GILL,90-99,2
39E8,SCO,IIA,3B2,GN1,NONE,U10M,2012,24,4,NONE,GILL,110-149,2
41E7,SCO,IIA,3B2,TR2,CPART11,O15M,2012,48,4,NONE,OTTER,80-89,2
43F6,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,57,4,ROUNDFISH,OTTER,>=120,2
43F7,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,92,4,ROUNDFISH,OTTER,>=120,2
44F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,162,4,ROUNDFISH,OTTER,>=120,2
44F6,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,553,4,ROUNDFISH,OTTER,>=120,2
45F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,54,4,ROUNDFISH,OTTER,>=120,2
45F4,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,171,4,ROUNDFISH,OTTER,>=120,2
45F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,6,4,ROUNDFISH,OTTER,>=120,2
46F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,79,4,ROUNDFISH,OTTER,>=120,2
46F4,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,6,4,ROUNDFISH,OTTER,>=120,2
47F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,32,4,ROUNDFISH,OTTER,>=120,2
48F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,24,4,ROUNDFISH,OTTER,>=120,2
49E6,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,ROUNDFISH,OTTER,>=120,2
49E8,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,2,4,ROUNDFISH,OTTER,>=120,2
49F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,74,4,ROUNDFISH,OTTER,>=120,2
50E7,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,138,4,ROUNDFISH,OTTER,>=120,2
50E8,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,49,4,ROUNDFISH,OTTER,>=120,2
50F2,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,19,4,ROUNDFISH,OTTER,>=120,2
50F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,7,4,ROUNDFISH,OTTER,>=120,2
51E8,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,532,4,ROUNDFISH,OTTER,>=120,2
51E9,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,80,4,ROUNDFISH,OTTER,>=120,2
51F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,3,4,ROUNDFISH,OTTER,>=120,2
51F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,1,4,ROUNDFISH,OTTER,>=120,2
51F2,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,5,4,ROUNDFISH,OTTER,>=120,2
52E8,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,16,4,ROUNDFISH,OTTER,>=120,2
52E9,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,234,4,ROUNDFISH,OTTER,>=120,2
52F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2012,23,4,ROUNDFISH,OTTER,>=120,2
36E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,30,4,NONE,OTTER,>=120,2
36F0,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,30,4,NONE,OTTER,>=120,2
36F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,NONE,OTTER,>=120,2
37F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,552,4,NONE,OTTER,>=120,2
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,246,4,NONE,OTTER,>=120,2
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,48,4,NONE,OTTER,>=120,2
37F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,NONE,OTTER,>=120,2
38E8,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,NONE,OTTER,>=120,2
38E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,24,4,NONE,OTTER,>=120,2
38F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,138,4,NONE,OTTER,>=120,2
38F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,354,4,NONE,OTTER,>=120,2
38F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,29,4,NONE,OTTER,>=120,2
38F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,147,4,NONE,OTTER,>=120,2
39E8,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,114,4,NONE,OTTER,>=120,2
39E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,480,4,NONE,OTTER,>=120,2
39F0,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,84,4,NONE,OTTER,>=120,2
39F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,NONE,OTTER,>=120,2
39F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,288,4,NONE,OTTER,>=120,2
39F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,142,4,NONE,OTTER,>=120,2
39F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,223,4,NONE,OTTER,>=120,2
39F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,NONE,OTTER,>=120,2
40E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,222,4,NONE,OTTER,>=120,2
40F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,72,4,NONE,OTTER,>=120,2
40F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,58,4,NONE,OTTER,>=120,2
40F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,108,4,NONE,OTTER,>=120,2
40F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,180,4,NONE,OTTER,>=120,2
41E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,68,4,NONE,OTTER,>=120,2
41F0,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,40,4,NONE,OTTER,>=120,2
41F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,396,4,NONE,OTTER,>=120,2
41F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,188,4,NONE,OTTER,>=120,2
36F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,36,4,NONE,OTTER,100-119,2
36F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,29,4,NONE,OTTER,100-119,2
37F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,60,4,NONE,OTTER,100-119,2
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,222,4,NONE,OTTER,100-119,2
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,70,4,NONE,OTTER,100-119,2
38E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,96,4,NONE,OTTER,100-119,2
38F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,102,4,NONE,OTTER,100-119,2
38F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,734,4,NONE,OTTER,100-119,2
38F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,152,4,NONE,OTTER,100-119,2
39F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,80,4,NONE,OTTER,100-119,2
39F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,550,4,NONE,OTTER,100-119,2
39F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,65,4,NONE,OTTER,100-119,2
39F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2012,143,4,NONE,OTTER,100-119,2
