Year,Month,SST_month,Rownum,SST_ma1y,SST_ma4m
2030,6,14.27778467,510,,
2030,7,16.99631965,511,,
2030,8,18.34097376,512,,
2030,9,17.5456485,513,,
2030,10,15.38657846,514,,
2030,11,12.39901231,515,,
2030,12,9.801399258,516,,
2031,1,7.741161207,517,,
2031,2,6.497950918,518,,
2031,3,6.33686484,519,,
2031,4,7.929453831,520,,
2031,5,11.02563386,521,,
2031,6,14.47508706,522,,
2031,7,17.52401066,523,,
2031,8,18.68568923,524,,
2031,9,17.61006056,525,,
2031,10,15.29260822,526,,
2031,11,12.27014572,527,,
2031,12,9.567356214,528,,
2032,1,7.653516831,529,,
2032,2,6.673689603,530,,
2032,3,6.628629587,531,,
2032,4,8.152013521,532,,
2032,5,11.14526822,533,,
2032,6,14.60719662,534,,
2032,7,17.47687179,535,,
2032,8,18.72560123,536,,
2032,9,17.74003285,537,,
2032,10,15.39221347,538,,
2032,11,12.15586658,539,,
2032,12,9.527458634,540,,
2033,1,7.67786869,541,,
2033,2,6.747888608,542,,
2033,3,6.828025144,543,,
2033,4,8.388755587,544,,
2033,5,11.02313833,545,,
2033,6,14.93415259,546,,
2033,7,17.68696069,547,,
2033,8,18.52959443,548,,
2033,9,17.76001716,549,,
2033,10,15.35610068,550,,
2033,11,12.16144215,551,,
2033,12,9.164948193,552,,
2034,1,7.023886787,553,,
2034,2,6.128013793,554,,
2034,3,6.456863101,555,,
2034,4,8.151585717,556,,
2034,5,11.20034314,557,,
2034,6,14.35706551,558,,
2034,7,17.79573704,559,,
2034,8,18.37825812,560,,
2034,9,17.5002138,561,,
2034,10,15.32345523,562,,
2034,11,11.99246528,563,,
2034,12,9.380233387,564,,
2035,1,7.79962288,565,,
2035,2,7.071462674,566,,
2035,3,6.981530418,567,,
2035,4,8.294854988,568,,
2035,5,11.16202332,569,,
2035,6,14.79988309,570,,
2035,7,17.77645118,571,,
2035,8,18.99877281,572,,
2035,9,17.91596022,573,,
2035,10,15.3583031,574,,
2035,11,12.34225286,575,,
2035,12,9.346890101,576,,
2036,1,7.510051972,577,,
2036,2,6.782436051,578,,
2036,3,6.924006925,579,,
2036,4,8.650421134,580,,
2036,5,11.4962536,581,,
2036,6,15.08268347,582,,
2036,7,17.63713838,583,,
2036,8,18.69314097,584,,
2036,9,17.82247452,585,,
2036,10,15.13914933,586,,
