Name,sal,SST_new_y,PP_anomaly,Mortality_blue_mussels_reef,NAO_10y_inv,NAO_10y_inv2,NAO_10y_inv3,AMO_3y_1,AMO_3y_2,AMO_3y_3,T_Harbour.porpoise,T_Seals,T_Sharks,T_Rays,T_Cod..adult.,T_Whiting..adult.,T_Other.gadoids,T_Demersal.fish,T_Herring..adult.,T_Herring..adult...Ru.,T_Juvenile.Herring..Ru.,T_Sprat,T_Mackerel,T_Mackerel..Ru.,T_Horse.mackerel,T_Sandeels,T_Plaice..adult.,T_Dab,T_Other.flatfish,T_Sole..adult.,T_Sea.Bass,T_Sea.Bass..Ru.,T_Pelagic.fish,T_Squid...cuttlefish,T_Carnivorous.plankton,T_Temora.longicornis,T_Herbivorous.plankton..copepods.,T_Gelatinous.zooplankton,T_Large.crabs...shrimps,T_Blue.mussels..aquaculture.,T_Epifaunal.macrobenthos..mobile.grazers.,T_Infaunal.macrobenthos,T_Crangon..below.5cm.,T_Small.mobile.epifauna..swarming.crustaceans.,T_Small.infauna..polychaetes.,T_Sessile.epifauna,S_Harbour.porpoise,S_Seals,S_Sharks,S_Rays,S_Cod..adult.,S_Whiting..adult.,S_Other.gadoids,S_Demersal.fish,S_Herring..adult.,S_Herring..adult...Ru.,S_Juvenile.Herring..Ru.,S_Sprat,S_Mackerel,S_Mackerel..Ru.,S_Horse.mackerel,S_Sandeels,S_Plaice..adult.,S_Dab,S_Other.flatfish,S_Sole..adult.,S_Sea.Bass,S_Sea.Bass..Ru.,S_Pelagic.fish,S_Squid...cuttlefish,S_Carnivorous.plankton,S_Temora.longicornis,S_Herbivorous.plankton..copepods.,S_Gelatinous.zooplankton,S_Large.crabs...shrimps,S_Blue.mussels..aquaculture.,S_Epifaunal.macrobenthos..mobile.grazers.,S_Infaunal.macrobenthos,S_Crangon..below.5cm.,S_Small.mobile.epifauna..swarming.crustaceans.,S_Small.infauna..polychaetes.,S_Sessile.epifauna,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986682971,0.968352039,0.937007178,0.918534522,0.610901785,0.833191151,0.723329606,0.877260479,0.87374651,0.676110375,0.628861358,0.952727672,0.849926343,0.576053435,0.904628978,0.552362659,0.750246797,0.467460386,0.637834198,0.814734521,0.666415209,0.659710605,0.861037,0.848562638,0.592949897,0.714066438,0.915661381,0.997987583,0.799556508,0.992234769,0.933992247,0.925114562,0.828357227,0.366008479,0.990831012,0.991615883,0.996853543,0.997310147,0.999971422,0.999681415,0.994283568,1,0.999923786,0.999921837,0.996328786,1,1,0.999988548,0.999999975,1,0.999966825,0.998550967,0.99844708,0.999324606,0.999371328,0.999985576,0.999953133,0.5,0.999999999,0.999677783,0.996788257,0.5,0.999884738,0.99817777,0.999769923,0.997168718,0.999729227,0.999704011,0.996545224,0.998760374,0.998987369,0.998575045,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.981401325,0.958416968,0.949328868,0.933860119,0.598372695,0.863554029,0.720567897,0.841934418,0.84590562,0.663884064,0.629495773,0.96937161,0.878806632,0.58216501,0.921597948,0.551786301,0.732009071,0.478993545,0.635722306,0.842036524,0.666271621,0.6548101,0.883839697,0.871740183,0.58479851,0.704629932,0.933561596,0.997251899,0.812343715,0.989632568,0.923689214,0.927529018,0.849125968,0.376553284,0.992197953,0.98779476,0.996762259,0.997218862,0.999972084,0.999689945,0.994115154,1,0.999921663,0.999919291,0.99622333,1,1,0.999988158,0.999999974,1,0.999967599,0.998501228,0.998394082,0.999302078,0.999349887,0.999985081,0.99995433,0.5,0.999999999,0.999686551,0.996678165,0.5,0.999881159,0.998119707,0.999775031,0.997078849,0.999683667,0.999693895,0.996440987,0.999215636,0.998953067,0.998529894,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.986690156,0.968365748,0.936833016,0.919092333,0.623036855,0.837720922,0.722150084,0.87574766,0.873809211,0.685075843,0.63838622,0.951564251,0.851055023,0.588999432,0.904290432,0.563977504,0.752080267,0.478895947,0.633182036,0.813796284,0.58308162,0.659719798,0.86036216,0.847434347,0.607206323,0.723915901,0.916007452,0.997987638,0.800355547,0.99223607,0.933852083,0.925139717,0.827732325,0.370919188,0.990817888,0.991623384,0.996884062,0.997366674,0.999971497,0.999682482,0.994341781,1,0.999927986,0.999924977,0.996363111,1,1,0.999988913,0.999999976,1,0.999966913,0.998591698,0.998482283,0.999349305,0.999385621,0.999985954,0.999953278,0.5,0.999999999,0.999678892,0.996864235,0.5,0.999890027,0.998203721,0.999806471,0.997208166,0.999720411,0.999710998,0.996583978,0.999137773,0.999008591,0.998594841,,0.863952584,,,,,,
